Geneid,Test_Sample1,Test_Sample2,Test_Sample3,Control_Sample1 ,Control_Sample2 ,Control_Sample3
ENSMUSG00000105698,0,0,0,28,1,0
ENSMUSG00000084343,0,0,0,0,0,0
ENSMUSG00000097293,0,0,0,0,0,0
ENSMUSG00000028035,429,201,644,335,391,543
ENSMUSG00000027962,0,0,1,23,0,0
ENSMUSG00000104653,0,0,0,0,0,0
ENSMUSG00000105729,0,0,0,0,0,0
ENSMUSG00000097362,0,0,0,0,0,0
ENSMUSG00000104607,0,0,0,0,0,0
ENSMUSG00000068696,0,0,0,0,0,0
ENSMUSG00000033502,33,99,99,59,75,0
ENSMUSG00000106005,1,0,0,0,0,0
ENSMUSG00000089060,0,0,0,0,0,0
ENSMUSG00000088840,0,0,0,0,0,0
ENSMUSG00000098207,0,0,0,0,0,0
ENSMUSG00000027784,88,69,137,104,74,215
ENSMUSG00000091315,0,29,31,0,4,0
ENSMUSG00000090941,0,0,27,0,26,14
ENSMUSG00000090743,0,0,18,0,0,0
ENSMUSG00000098006,0,0,0,0,0,0
ENSMUSG00000043300,40,44,19,47,29,18
ENSMUSG00000102342,0,0,0,0,0,0
ENSMUSG00002076320,0,0,0,0,0,0
ENSMUSG00000068969,0,0,0,0,0,0
ENSMUSG00000027787,269,98,183,230,313,189
ENSMUSG00000027674,0,0,0,0,0,0
ENSMUSG00000043461,0,0,0,0,0,0
ENSMUSG00000103549,0,0,0,0,0,0
ENSMUSG00000084665,0,0,0,0,0,0
ENSMUSG00000077366,0,0,0,0,0,0
ENSMUSG00000102525,0,0,19,0,0,0
ENSMUSG00000087625,0,0,0,0,0,0
ENSMUSG00000102581,1,0,0,0,0,0
ENSMUSG00000102498,0,0,0,0,0,0
ENSMUSG00000103896,0,0,0,0,0,0
ENSMUSG00000119140,0,0,0,0,0,0
ENSMUSG00000104384,0,0,0,0,0,0
ENSMUSG00000027788,0,0,0,0,0,0
ENSMUSG00000088260,0,0,0,0,0,0
ENSMUSG00000104203,0,0,0,0,0,0
ENSMUSG00000103020,0,0,0,0,0,0
ENSMUSG00000103423,0,0,0,2,0,0
ENSMUSG00000103113,0,0,0,0,0,0
ENSMUSG00000104954,0,0,0,0,0,0
ENSMUSG00000104588,0,20,0,0,27,0
ENSMUSG00000089507,0,0,0,0,0,0
ENSMUSG00000106231,0,0,0,1,0,0
ENSMUSG00000102663,0,0,0,0,0,0
ENSMUSG00000104023,0,0,0,0,0,0
ENSMUSG00000028136,1316,1120,1180,734,809,843
ENSMUSG00000074877,0,0,0,0,0,0
ENSMUSG00000102666,0,0,0,0,0,0
ENSMUSG00000103396,0,0,0,0,0,0
ENSMUSG00000103815,0,0,0,0,0,0
ENSMUSG00000104631,11,0,70,19,0,0
ENSMUSG00000098189,0,0,0,0,0,0
ENSMUSG00000105412,121,76,161,114,137,21
ENSMUSG00000103465,0,0,0,0,0,0
ENSMUSG00000105522,0,0,0,0,0,0
ENSMUSG00000103279,0,0,0,0,0,0
ENSMUSG00000103859,0,0,0,0,0,0
ENSMUSG00000062896,0,0,0,0,0,0
ENSMUSG00002075728,0,0,0,0,0,0
ENSMUSG00000103078,0,0,0,0,0,0
ENSMUSG00000084752,0,0,0,0,0,0
ENSMUSG00000005968,0,0,34,32,24,41
ENSMUSG00000118474,0,0,0,0,0,0
ENSMUSG00000085250,0,0,0,0,0,0
ENSMUSG00000027790,0,0,0,0,0,0
ENSMUSG00000102753,0,0,0,0,0,0
ENSMUSG00000048304,4,0,0,0,0,0
ENSMUSG00002075319,0,0,0,0,0,0
ENSMUSG00000102916,0,0,0,0,0,0
ENSMUSG00002075221,0,0,0,0,0,0
ENSMUSG00000102820,0,0,0,0,0,0
ENSMUSG00000102362,0,0,0,0,0,0
ENSMUSG00000027792,0,0,0,0,0,0
ENSMUSG00000102859,0,0,0,0,0,0
ENSMUSG00000104096,0,0,0,0,0,0
ENSMUSG00000096400,0,0,0,0,0,0
ENSMUSG00000104227,0,0,0,0,0,0
ENSMUSG00000102809,0,0,0,0,0,0
ENSMUSG00000102420,0,0,0,0,0,0
ENSMUSG00000034151,0,0,0,0,0,0
ENSMUSG00000034139,0,0,0,0,0,0
ENSMUSG00000104301,0,0,0,0,0,26
ENSMUSG00000103444,0,0,0,0,0,0
ENSMUSG00000105250,0,0,0,0,0,0
ENSMUSG00000105241,0,0,0,0,0,0
ENSMUSG00000027835,436,157,306,113,340,201
ENSMUSG00000033386,2383,1594,2359,1523,1535,1979
ENSMUSG00000033377,0,0,0,0,0,0
ENSMUSG00000106073,0,0,0,0,0,0
ENSMUSG00000080907,0,0,0,0,0,0
ENSMUSG00000105221,0,0,0,0,0,0
ENSMUSG00000028009,0,0,0,0,0,0
ENSMUSG00000106343,0,0,0,0,0,0
ENSMUSG00000106314,0,0,0,0,0,0
ENSMUSG00000105914,0,0,0,0,0,0
ENSMUSG00000027677,698,484,645,606,526,577
ENSMUSG00000106342,0,0,0,0,0,0
ENSMUSG00000028034,1755,1140,1803,1197,1174,1177
ENSMUSG00000044667,0,0,0,0,0,0
ENSMUSG00002076381,0,0,0,0,0,0
ENSMUSG00000027676,119,40,54,121,10,13
ENSMUSG00000105286,0,0,0,0,0,0
ENSMUSG00000105475,0,0,0,0,0,0
ENSMUSG00000106584,0,0,0,0,0,0
ENSMUSG00000119872,0,0,0,0,0,0
ENSMUSG00000044434,0,0,0,0,0,20
ENSMUSG00000105535,0,0,0,0,0,0
ENSMUSG00000034098,0,0,0,0,0,0
ENSMUSG00000103920,0,0,0,0,0,0
ENSMUSG00000103702,0,0,0,0,0,0
ENSMUSG00000033342,0,0,0,0,0,0
ENSMUSG00000102216,0,0,0,0,0,0
ENSMUSG00000088481,0,0,0,0,0,0
ENSMUSG00000102489,0,0,0,0,0,0
ENSMUSG00000103849,0,0,0,0,0,0
ENSMUSG00000102872,0,0,0,0,0,0
ENSMUSG00000102393,0,0,0,0,0,0
ENSMUSG00000105026,0,0,0,0,0,0
ENSMUSG00000103312,0,0,0,0,0,0
ENSMUSG00000102637,0,0,0,0,0,0
ENSMUSG00000103817,0,0,0,0,0,0
ENSMUSG00000104782,0,0,0,0,0,0
ENSMUSG00000084370,0,0,0,0,0,0
ENSMUSG00000102341,0,0,0,0,0,0
ENSMUSG00002076884,0,0,0,0,0,0
ENSMUSG00000102438,0,0,0,0,0,0
ENSMUSG00000091361,0,0,0,0,0,0
ENSMUSG00000070443,2,0,2,1,2,1
ENSMUSG00000037096,66,118,44,8,22,118
ENSMUSG00000119445,0,0,0,0,0,0
ENSMUSG00000028007,259,440,314,252,202,358
ENSMUSG00002076621,0,0,0,0,0,0
ENSMUSG00000104678,0,0,0,0,0,0
ENSMUSG00000104703,0,0,0,0,0,0
ENSMUSG00000065569,0,0,0,0,0,0
ENSMUSG00002075293,0,0,0,0,0,0
ENSMUSG00000104178,0,0,0,0,0,0
ENSMUSG00000104033,0,0,0,0,0,0
ENSMUSG00000104362,0,0,0,0,0,0
ENSMUSG00000102729,0,0,0,0,0,0
ENSMUSG00000033308,0,0,0,0,0,0
ENSMUSG00000106542,0,0,0,0,0,0
ENSMUSG00000087806,0,0,0,0,0,0
ENSMUSG00000106037,74,81,6,113,34,89
ENSMUSG00000062232,600,498,247,463,356,444
ENSMUSG00000064693,0,0,0,0,0,0
ENSMUSG00000104585,34,21,0,14,0,20
ENSMUSG00000102545,0,0,16,18,0,18
ENSMUSG00000091685,0,0,0,0,6,0
ENSMUSG00000039103,73,115,56,44,18,76
ENSMUSG00000104621,0,0,31,0,0,0
ENSMUSG00000061175,4984,3802,4217,4038,4160,4586
ENSMUSG00000089746,83,39,62,16,34,50
ENSMUSG00000068957,38,0,12,0,0,63
ENSMUSG00000103564,0,0,0,0,0,0
ENSMUSG00000028134,357,264,298,296,413,281
ENSMUSG00000105572,50,5,20,24,79,62
ENSMUSG00000106099,294,67,272,161,24,233
ENSMUSG00000106075,0,0,0,0,40,0
ENSMUSG00002076635,1,0,0,0,0,0
ENSMUSG00002076177,0,0,0,0,0,0
ENSMUSG00000104726,0,0,0,0,0,0
ENSMUSG00000065684,0,0,0,0,0,0
ENSMUSG00000027804,273,159,242,127,272,210
ENSMUSG00000027680,677,450,712,647,640,891
ENSMUSG00000089027,0,0,0,0,0,0
ENSMUSG00000105207,0,2,1,0,0,0
ENSMUSG00000105243,0,0,0,0,0,0
ENSMUSG00000104749,0,0,0,0,0,0
ENSMUSG00000105135,19,29,37,11,79,72
ENSMUSG00000027809,249,180,183,157,273,247
ENSMUSG00000102370,0,0,0,0,0,0
ENSMUSG00000027811,0,13,0,40,58,0
ENSMUSG00000027679,184,152,145,280,60,107
ENSMUSG00000028133,0,0,0,17,0,0
ENSMUSG00000105176,56,53,144,121,68,130
ENSMUSG00000106329,0,0,0,0,0,0
ENSMUSG00000098042,0,0,0,0,0,0
ENSMUSG00000034009,0,0,0,35,0,0
ENSMUSG00000098204,0,0,0,0,0,0
ENSMUSG00000105739,0,0,0,0,0,0
ENSMUSG00000092196,0,0,0,0,0,0
ENSMUSG00000105577,0,0,0,0,0,0
ENSMUSG00000092242,0,0,0,0,0,0
ENSMUSG00000099437,0,0,0,0,0,0
ENSMUSG00002075173,0,0,0,0,0,0
ENSMUSG00000106525,0,0,0,0,0,0
ENSMUSG00000105222,0,0,0,0,0,0
ENSMUSG00002075164,0,0,0,0,0,0
ENSMUSG00000104797,0,0,0,0,0,0
ENSMUSG00000104901,0,0,0,0,0,0
ENSMUSG00000074637,0,0,0,0,0,0
ENSMUSG00002075836,0,0,0,0,0,0
ENSMUSG00000105284,0,0,0,0,0,0
ENSMUSG00000105101,0,0,0,0,0,0
ENSMUSG00000105153,0,0,0,0,0,0
ENSMUSG00000106519,0,0,0,0,0,0
ENSMUSG00000114832,0,0,0,0,0,0
ENSMUSG00000098862,0,0,0,0,0,0
ENSMUSG00000105651,0,0,0,0,0,0
ENSMUSG00002075462,0,0,0,0,0,0
ENSMUSG00000106512,0,0,0,0,0,0
ENSMUSG00000106496,0,0,0,0,0,0
ENSMUSG00000105040,0,0,0,0,0,0
ENSMUSG00000054942,157,106,97,100,32,163
ENSMUSG00000027956,227,136,266,114,108,206
ENSMUSG00000028132,0,0,0,0,0,0
ENSMUSG00000077461,0,0,0,0,0,0
ENSMUSG00000106619,0,0,0,0,0,0
ENSMUSG00000104902,0,0,0,0,0,0
ENSMUSG00000105662,0,0,0,0,0,0
ENSMUSG00000119567,0,0,0,0,0,0
ENSMUSG00000027955,947,1270,1139,673,584,946
ENSMUSG00000103181,0,0,0,0,0,0
ENSMUSG00000039887,70,78,98,0,60,0
ENSMUSG00000103193,0,0,0,0,0,0
ENSMUSG00000105307,0,0,0,0,0,0
ENSMUSG00002075985,0,0,0,0,0,0
ENSMUSG00000103154,0,0,0,0,0,0
ENSMUSG00000103929,0,0,0,0,0,0
ENSMUSG00000102379,0,0,0,0,0,0
ENSMUSG00000087123,0,0,0,0,0,0
ENSMUSG00000037400,674,683,960,309,596,557
ENSMUSG00000104897,0,0,21,0,0,0
ENSMUSG00000097713,0,0,10,0,0,0
ENSMUSG00000027708,205,276,359,290,268,249
ENSMUSG00000085655,0,28,0,0,0,0
ENSMUSG00000105095,26,0,0,0,0,0
ENSMUSG00000033981,0,0,0,0,0,0
ENSMUSG00002075502,0,0,0,0,0,0
ENSMUSG00000027709,67,42,144,54,106,29
ENSMUSG00000028020,0,0,0,0,0,0
ENSMUSG00000105092,0,1,0,0,0,0
ENSMUSG00000103419,0,0,0,0,0,1
ENSMUSG00000105556,75,74,20,4,0,8
ENSMUSG00000025437,475,292,319,245,193,470
ENSMUSG00000106096,0,0,0,0,0,0
ENSMUSG00000106293,0,0,0,0,0,0
ENSMUSG00000086392,0,0,0,0,0,0
ENSMUSG00000104822,30,0,0,25,40,20
ENSMUSG00000105710,78,0,0,38,1,0
ENSMUSG00000104546,78,55,53,1,36,29
ENSMUSG00000104548,27,10,34,8,0,26
ENSMUSG00000028019,0,0,0,42,19,30
ENSMUSG00000085106,0,0,0,0,0,0
ENSMUSG00000102223,0,0,0,0,0,0
ENSMUSG00000102710,0,0,0,0,0,0
ENSMUSG00000104732,0,0,0,0,0,0
ENSMUSG00000103695,0,0,0,0,0,0
ENSMUSG00000089444,0,0,0,0,0,0
ENSMUSG00000056023,0,0,0,0,0,0
ENSMUSG00000047696,0,0,0,0,0,0
ENSMUSG00000028015,342,231,403,105,170,196
ENSMUSG00000027710,111,31,92,70,0,19
ENSMUSG00000105055,0,0,0,0,0,0
ENSMUSG00000105419,0,0,0,0,0,0
ENSMUSG00000028011,0,33,0,0,0,0
ENSMUSG00000033883,291,165,138,142,169,227
ENSMUSG00000058400,0,0,0,0,0,0
ENSMUSG00000028008,0,0,0,0,0,1
ENSMUSG00000104568,0,0,0,0,0,0
ENSMUSG00000106180,0,0,0,0,0,0
ENSMUSG00000106140,0,0,0,0,0,0
ENSMUSG00000105281,0,0,0,0,0,0
ENSMUSG00000105792,0,0,0,0,0,0
ENSMUSG00000028005,0,0,0,0,0,0
ENSMUSG00000027712,3205,2906,4438,2743,2705,3025
ENSMUSG00000098808,0,0,0,0,0,0
ENSMUSG00000027713,0,0,0,0,0,0
ENSMUSG00000085320,0,0,0,0,0,0
ENSMUSG00000033910,0,0,0,0,0,0
ENSMUSG00000085007,0,0,0,0,0,0
ENSMUSG00000098712,0,0,0,0,0,0
ENSMUSG00000083388,0,0,0,0,0,0
ENSMUSG00000028125,0,0,0,0,0,0
ENSMUSG00000039068,936,472,529,476,487,616
ENSMUSG00000027714,257,75,248,130,39,96
ENSMUSG00000039058,0,0,86,0,0,0
ENSMUSG00000097745,0,0,0,0,0,0
ENSMUSG00000027715,532,345,489,537,326,306
ENSMUSG00000033900,0,0,39,0,0,0
ENSMUSG00000028004,0,0,0,0,0,0
ENSMUSG00000102514,0,0,0,0,0,0
ENSMUSG00000102629,0,0,0,0,0,0
ENSMUSG00000104772,0,0,0,0,0,0
ENSMUSG00000104898,0,0,0,0,0,0
ENSMUSG00002074992,0,0,0,0,0,0
ENSMUSG00000105034,0,0,0,0,0,0
ENSMUSG00000033882,0,0,0,0,0,0
ENSMUSG00000086273,0,0,0,0,0,0
ENSMUSG00000028003,0,0,0,0,0,0
ENSMUSG00000102595,0,0,0,0,0,0
ENSMUSG00000033860,0,0,0,0,0,0
ENSMUSG00000028001,0,0,0,0,0,0
ENSMUSG00000039047,370,385,292,137,374,354
ENSMUSG00000090095,0,0,0,1,0,0
ENSMUSG00000033831,0,0,0,0,0,0
ENSMUSG00000039037,0,4,0,0,18,0
ENSMUSG00000090040,0,0,0,0,0,0
ENSMUSG00000090163,0,0,0,0,0,0
ENSMUSG00000105894,0,0,0,0,0,0
ENSMUSG00000105337,0,0,0,0,0,0
ENSMUSG00000052544,0,0,0,0,0,0
ENSMUSG00000105023,0,0,0,0,0,0
ENSMUSG00000106024,0,0,0,0,0,0
ENSMUSG00002075751,0,0,0,45,0,0
ENSMUSG00000104908,0,0,0,0,0,0
ENSMUSG00000104964,0,0,0,0,0,0
ENSMUSG00002076290,0,0,0,0,0,0
ENSMUSG00000089237,0,0,0,0,0,0
ENSMUSG00000106011,0,0,0,0,0,0
ENSMUSG00000062046,0,0,0,0,0,0
ENSMUSG00000077174,0,0,0,0,0,0
ENSMUSG00000037325,54,103,22,105,55,9
ENSMUSG00000038997,34,0,0,0,0,0
ENSMUSG00000039735,1119,867,1527,1116,559,605
ENSMUSG00000027716,0,0,0,0,0,0
ENSMUSG00000082548,0,0,0,0,0,0
ENSMUSG00000084027,0,0,0,0,0,0
ENSMUSG00000106194,23,43,26,24,9,0
ENSMUSG00000106364,45,124,48,79,126,27
ENSMUSG00000106562,0,0,0,0,0,0
ENSMUSG00000027998,151,158,259,168,100,291
ENSMUSG00000074517,0,0,0,0,0,2
ENSMUSG00000102692,0,0,0,24,0,0
ENSMUSG00000103459,0,0,0,0,0,0
ENSMUSG00000101334,0,0,0,0,0,0
ENSMUSG00002074954,0,0,0,0,0,0
ENSMUSG00000102137,0,0,0,0,0,0
ENSMUSG00000104082,0,0,0,0,0,0
ENSMUSG00000027995,1000,918,778,896,571,923
ENSMUSG00000005493,0,0,0,0,0,1
ENSMUSG00000088764,0,0,0,0,0,0
ENSMUSG00000050315,0,0,0,0,0,0
ENSMUSG00000105562,0,0,0,0,0,0
ENSMUSG00000106220,0,0,0,0,0,0
ENSMUSG00000106490,0,0,0,0,0,0
ENSMUSG00000039234,630,298,571,406,381,649
ENSMUSG00000038975,123,127,325,206,258,134
ENSMUSG00000064731,0,0,0,0,0,0
ENSMUSG00000065738,1,0,18,0,0,30
ENSMUSG00000065463,0,0,0,0,0,0
ENSMUSG00000105820,0,0,0,0,35,0
ENSMUSG00000033767,333,399,528,129,428,332
ENSMUSG00000103261,0,0,0,0,0,0
ENSMUSG00000033752,0,0,0,0,55,22
ENSMUSG00000028114,69,62,203,143,253,192
ENSMUSG00000080545,0,0,0,0,0,0
ENSMUSG00000105784,0,0,0,0,0,0
ENSMUSG00000062908,537,225,308,87,236,158
ENSMUSG00000027978,0,0,0,40,0,4
ENSMUSG00000105058,0,0,0,0,0,0
ENSMUSG00000092730,0,0,0,0,0,0
ENSMUSG00000104670,0,0,0,0,0,0
ENSMUSG00000028360,0,0,0,0,0,0
ENSMUSG00000090114,0,20,14,0,0,0
ENSMUSG00000104622,0,0,0,0,0,0
ENSMUSG00000106500,0,0,0,0,0,0
ENSMUSG00000096225,0,0,0,0,0,0
ENSMUSG00000093738,0,0,0,0,0,0
ENSMUSG00000047583,30,2,0,0,5,0
ENSMUSG00000027977,0,0,0,0,0,0
ENSMUSG00000104860,0,0,0,0,0,0
ENSMUSG00000119894,0,0,0,0,0,0
ENSMUSG00000080842,0,0,0,0,0,0
ENSMUSG00000081939,0,0,1,1,0,0
ENSMUSG00000104531,0,0,0,0,0,0
ENSMUSG00000090474,0,0,0,0,0,0
ENSMUSG00000106238,0,0,0,0,0,0
ENSMUSG00000044528,0,0,0,0,0,0
ENSMUSG00000106423,0,0,0,0,0,0
ENSMUSG00002076850,0,0,0,0,0,0
ENSMUSG00000098033,0,0,0,0,0,0
ENSMUSG00000106001,0,0,0,0,0,0
ENSMUSG00000027993,187,108,129,22,70,284
ENSMUSG00000104043,0,0,0,0,0,0
ENSMUSG00000104004,0,0,0,0,0,0
ENSMUSG00000027971,0,0,0,0,0,0
ENSMUSG00000032854,0,0,0,0,0,0
ENSMUSG00002076235,0,0,0,0,0,0
ENSMUSG00000106503,0,0,0,0,0,0
ENSMUSG00000041842,30,7,27,0,0,24
ENSMUSG00000106094,2,0,0,0,0,0
ENSMUSG00000046561,0,0,0,0,0,0
ENSMUSG00000090427,0,0,0,0,0,0
ENSMUSG00000105695,0,0,0,0,0,0
ENSMUSG00000105233,0,0,0,0,0,0
ENSMUSG00000074513,36,23,33,43,0,117
ENSMUSG00000028199,71,23,12,0,8,0
ENSMUSG00000103204,0,0,0,0,0,0
ENSMUSG00000102805,0,0,0,0,0,0
ENSMUSG00000085625,0,0,1,0,14,0
ENSMUSG00000103741,0,0,0,0,0,0
ENSMUSG00000047819,0,0,0,0,0,0
ENSMUSG00000056498,104,136,214,45,39,160
ENSMUSG00000078161,0,0,0,0,0,0
ENSMUSG00000092522,0,0,0,0,0,0
ENSMUSG00000037270,2275,1767,1799,1483,1685,1705
ENSMUSG00000086090,0,0,0,0,0,0
ENSMUSG00000027719,0,0,0,0,0,0
ENSMUSG00000081705,0,0,0,0,0,0
ENSMUSG00000082878,0,0,0,0,0,0
ENSMUSG00000083857,0,0,0,0,0,0
ENSMUSG00000027720,0,0,0,0,0,0
ENSMUSG00000084754,0,0,0,0,0,0
ENSMUSG00000028086,270,261,265,353,271,166
ENSMUSG00000027718,0,0,0,0,0,0
ENSMUSG00000086517,0,0,0,0,0,0
ENSMUSG00000104998,0,0,0,0,0,0
ENSMUSG00002075204,0,0,0,0,0,0
ENSMUSG00000102919,152,35,59,98,260,87
ENSMUSG00000040086,0,0,0,0,0,0
ENSMUSG00000104290,0,0,0,0,0,0
ENSMUSG00000102703,13,0,0,0,0,0
ENSMUSG00000099995,0,0,0,0,0,0
ENSMUSG00000118443,0,0,0,0,0,0
ENSMUSG00000102238,0,0,0,0,0,0
ENSMUSG00000105012,0,0,0,0,0,0
ENSMUSG00000110441,0,0,0,0,0,0
ENSMUSG00000080424,0,0,0,0,0,0
ENSMUSG00000106422,0,0,0,0,0,0
ENSMUSG00000085527,0,8,21,25,0,0
ENSMUSG00000053870,67,156,169,54,59,9
ENSMUSG00000064765,0,0,0,0,0,0
ENSMUSG00000045031,0,0,0,17,34,0
ENSMUSG00000106407,0,0,0,0,0,0
ENSMUSG00000051444,0,25,0,0,0,0
ENSMUSG00000083353,0,0,0,0,0,0
ENSMUSG00000054779,0,0,0,0,0,0
ENSMUSG00000105063,0,0,0,0,16,0
ENSMUSG00000037225,47,18,97,17,0,27
ENSMUSG00000105134,0,0,0,0,0,0
ENSMUSG00000028085,103,0,107,90,0,33
ENSMUSG00000028182,2,18,13,34,0,0
ENSMUSG00000104122,0,0,0,0,0,0
ENSMUSG00000103511,0,0,0,0,0,0
ENSMUSG00000103295,0,0,0,0,0,0
ENSMUSG00000103981,0,0,0,0,0,0
ENSMUSG00000104329,1,0,0,0,0,0
ENSMUSG00000065807,0,0,0,0,0,0
ENSMUSG00000102443,0,0,0,0,0,0
ENSMUSG00000104377,0,0,0,0,4,0
ENSMUSG00000104553,0,0,0,0,0,0
ENSMUSG00000104826,0,0,0,0,0,0
ENSMUSG00000105949,0,0,0,0,0,0
ENSMUSG00000104573,0,0,0,0,0,0
ENSMUSG00000051000,0,31,0,0,0,0
ENSMUSG00000050174,25,0,14,2,0,0
ENSMUSG00000031286,0,0,0,0,0,0
ENSMUSG00000106508,0,0,0,0,0,0
ENSMUSG00000119325,0,0,0,0,0,0
ENSMUSG00000103993,0,0,0,0,0,0
ENSMUSG00000044330,0,0,0,1,0,0
ENSMUSG00002075155,0,0,0,0,0,0
ENSMUSG00000118701,0,0,0,0,0,0
ENSMUSG00000098444,0,0,0,0,0,0
ENSMUSG00000040037,0,0,0,59,0,25
ENSMUSG00000104696,0,0,0,0,0,0
ENSMUSG00000106047,0,0,0,0,0,0
ENSMUSG00000106385,0,0,1,0,0,0
ENSMUSG00000105290,0,0,0,0,0,0
ENSMUSG00000083122,0,0,0,0,0,0
ENSMUSG00000086708,0,0,0,0,0,0
ENSMUSG00000106018,0,0,0,0,0,0
ENSMUSG00000105803,1,0,0,0,0,0
ENSMUSG00000102322,0,0,0,0,0,0
ENSMUSG00000077581,0,0,0,0,0,0
ENSMUSG00000119092,0,0,0,0,0,0
ENSMUSG00000118872,0,0,0,0,0,0
ENSMUSG00000118829,0,0,0,0,0,0
ENSMUSG00000104555,0,0,0,0,0,0
ENSMUSG00000027722,228,92,123,125,191,120
ENSMUSG00000106166,95,0,103,16,107,81
ENSMUSG00000080723,0,0,0,0,0,0
ENSMUSG00000081093,0,1,1,0,0,0
ENSMUSG00000085677,0,0,0,0,0,0
ENSMUSG00000104605,0,0,0,0,0,0
ENSMUSG00000037211,0,0,0,0,0,0
ENSMUSG00000106062,0,0,0,0,0,0
ENSMUSG00000104935,3,0,1,0,0,0
ENSMUSG00000058174,0,0,0,0,0,0
ENSMUSG00000100755,0,0,0,0,0,0
ENSMUSG00000097304,0,0,0,0,0,0
ENSMUSG00000089123,0,0,0,0,0,0
ENSMUSG00000106621,0,0,0,0,0,0
ENSMUSG00000105252,0,0,0,0,0,0
ENSMUSG00000106461,0,0,0,0,0,0
ENSMUSG00000087457,0,0,0,0,0,0
ENSMUSG00000105099,0,0,0,0,0,0
ENSMUSG00000118777,0,0,0,0,0,0
ENSMUSG00000105219,0,0,0,0,0,0
ENSMUSG00000105359,0,0,0,1,0,0
ENSMUSG00000106002,0,0,0,0,0,0
ENSMUSG00000105943,0,0,0,0,0,0
ENSMUSG00000092986,0,0,0,0,0,0
ENSMUSG00000106008,0,0,0,0,0,0
ENSMUSG00000106485,0,0,0,0,0,0
ENSMUSG00000105516,0,0,26,0,0,0
ENSMUSG00000028082,86,55,77,26,58,12
ENSMUSG00000106201,0,0,0,0,0,0
ENSMUSG00000049013,0,0,14,0,0,23
ENSMUSG00000065847,0,0,0,0,0,0
ENSMUSG00000044864,591,587,1184,517,488,648
ENSMUSG00002076557,0,0,0,0,0,0
ENSMUSG00000105360,0,0,0,0,0,0
ENSMUSG00000106168,0,0,0,0,0,0
ENSMUSG00000086181,0,0,0,0,0,0
ENSMUSG00000028081,2257,2074,1624,1305,1645,1621
ENSMUSG00000064984,0,27,0,0,0,0
ENSMUSG00000064390,0,0,0,0,23,0
ENSMUSG00000103408,0,0,4,0,0,0
ENSMUSG00000102218,0,0,0,0,0,0
ENSMUSG00000089394,0,0,0,0,0,0
ENSMUSG00000046743,0,0,0,0,0,0
ENSMUSG00000105910,0,0,0,0,0,0
ENSMUSG00000104792,0,0,0,0,0,0
ENSMUSG00000107333,0,0,0,0,0,0
ENSMUSG00000050533,2,2,0,4,2,1
ENSMUSG00000118708,0,0,0,1,0,0
ENSMUSG00000106786,0,0,0,0,0,0
ENSMUSG00000065945,0,0,0,0,0,0
ENSMUSG00000119128,0,0,0,0,0,0
ENSMUSG00000106846,0,0,0,0,18,0
ENSMUSG00000106948,0,0,0,0,0,1
ENSMUSG00000037884,0,0,24,0,0,0
ENSMUSG00002075027,0,0,0,0,0,0
ENSMUSG00000028180,569,324,481,357,487,549
ENSMUSG00000065431,0,0,6,0,0,0
ENSMUSG00000040016,0,39,0,36,16,29
ENSMUSG00000060798,45,25,72,63,86,0
ENSMUSG00000028080,237,166,474,301,356,205
ENSMUSG00000103759,0,0,0,0,0,0
ENSMUSG00000077744,0,0,0,0,0,0
ENSMUSG00000065764,0,0,0,0,0,0
ENSMUSG00000064867,0,0,0,0,0,0
ENSMUSG00000094392,1,1,20,2,0,27
ENSMUSG00000104108,0,0,0,0,0,0
ENSMUSG00000053819,3199,2054,2886,1808,1721,2053
ENSMUSG00000106475,825,448,514,336,252,435
ENSMUSG00000104571,192,143,299,46,229,102
ENSMUSG00000105586,146,80,165,180,97,144
ENSMUSG00000105774,0,15,12,45,0,0
ENSMUSG00000104906,31,24,0,0,26,40
ENSMUSG00000086679,0,0,54,0,0,0
ENSMUSG00000105378,159,37,246,140,161,98
ENSMUSG00000105553,84,32,72,0,36,9
ENSMUSG00000097966,0,0,0,0,0,0
ENSMUSG00000106053,0,0,0,0,0,0
ENSMUSG00000104864,0,0,0,0,0,0
ENSMUSG00000025762,175,23,47,33,17,37
ENSMUSG00000028175,32,61,20,56,0,26
ENSMUSG00000049940,91,157,241,49,105,72
ENSMUSG00000105258,0,0,0,0,0,0
ENSMUSG00000106000,0,0,0,0,0,0
ENSMUSG00000105297,0,0,0,0,0,0
ENSMUSG00000089350,0,0,0,0,0,0
ENSMUSG00000105260,0,0,0,0,0,0
ENSMUSG00000104616,0,0,0,0,0,0
ENSMUSG00000106223,0,0,0,0,0,0
ENSMUSG00000054312,94,55,174,122,106,100
ENSMUSG00000028174,0,0,0,0,0,0
ENSMUSG00000038550,9,31,0,1,17,21
ENSMUSG00000028078,0,0,0,0,0,0
ENSMUSG00000104074,7,0,0,0,0,0
ENSMUSG00000064872,0,0,0,0,0,0
ENSMUSG00000103650,0,0,0,0,0,0
ENSMUSG00000038543,68,53,41,1,58,0
ENSMUSG00000015750,269,146,232,197,241,168
ENSMUSG00000028173,601,784,709,297,436,589
ENSMUSG00000105990,13,45,41,19,0,48
ENSMUSG00000075903,0,0,0,20,0,13
ENSMUSG00000038526,0,0,48,0,0,0
ENSMUSG00000025764,456,334,429,561,709,366
ENSMUSG00000103843,21,0,0,0,0,1
