Geneid,Test_Sample1,Test_Sample2,Test_Sample3,Control_Sample1,Control_Sample2,Control_Sample3
ENSMUSG00000018750,747,950,1463,436,662,547
ENSMUSG00000041189,0,0,21,120,0,30
ENSMUSG00000042826,0,0,43,52,71,99
ENSMUSG00000121226,50,0,0,0,0,0
ENSMUSG00000089876,0,0,0,0,0,0
ENSMUSG00000109737,0,0,0,0,0,0
ENSMUSG00000044084,0,0,0,0,0,0
ENSMUSG00000041165,0,0,0,0,0,0
ENSMUSG00000051790,31,38,108,60,0,73
ENSMUSG00000070394,321,184,120,46,274,106
ENSMUSG00000019461,216,282,389,178,242,241
ENSMUSG00000001583,3,0,0,3,0,0
ENSMUSG00000094845,0,0,0,41,0,0
ENSMUSG00000046731,177,160,407,148,148,101
ENSMUSG00000104996,0,0,0,0,0,0
ENSMUSG00000018765,686,201,474,346,274,530
ENSMUSG00000120184,0,0,0,0,0,0
ENSMUSG00000013483,0,0,0,84,26,0
ENSMUSG00000005043,212,112,52,160,46,131
ENSMUSG00000039908,131,235,66,124,142,137
ENSMUSG00000088015,0,0,0,0,52,0
ENSMUSG00000109408,126,319,68,391,180,195
ENSMUSG00000039850,91,151,90,51,164,88
ENSMUSG00000025582,1962,1781,4052,1399,821,1024
ENSMUSG00000087675,0,0,0,51,0,0
ENSMUSG00000083870,0,0,0,0,0,0
ENSMUSG00002076802,0,0,0,0,0,0
ENSMUSG00000085081,87,42,98,120,39,46
ENSMUSG00000025371,33,124,150,110,64,19
ENSMUSG00000120604,0,0,0,0,0,0
ENSMUSG00000085207,0,0,0,0,70,39
ENSMUSG00000086924,0,94,58,0,0,0
ENSMUSG00000025372,676,686,676,431,484,801
ENSMUSG00000025375,82,90,158,44,12,57
ENSMUSG00000065600,0,0,0,0,0,0
ENSMUSG00000105524,0,0,0,0,0,0
ENSMUSG00000025583,1794,983,1799,1607,838,773
ENSMUSG00000108735,0,0,0,0,0,0
ENSMUSG00000056921,71,0,0,0,0,0
ENSMUSG00000108707,0,0,0,0,0,0
ENSMUSG00000062186,0,0,0,0,0,0
ENSMUSG00000069816,0,0,0,0,0,0
ENSMUSG00000079875,0,0,0,0,0,0
ENSMUSG00000057050,0,0,0,0,0,0
ENSMUSG00000049041,0,0,0,0,0,0
ENSMUSG00000020774,20,0,0,0,0,0
ENSMUSG00000112920,0,0,0,0,0,0
ENSMUSG00000069825,0,0,0,0,0,0
ENSMUSG00000062128,0,0,0,0,0,0
ENSMUSG00000063881,0,0,0,0,0,15
ENSMUSG00000069824,0,0,0,0,0,0
ENSMUSG00000108577,0,0,0,0,0,0
ENSMUSG00000069823,0,0,0,0,0,0
ENSMUSG00000108673,0,0,0,0,0,0
ENSMUSG00000055971,0,0,0,0,0,0
ENSMUSG00000072709,0,0,0,0,0,0
ENSMUSG00000084387,0,0,0,0,0,0
ENSMUSG00000095312,0,0,0,0,0,0
ENSMUSG00000081961,0,0,0,0,0,0
ENSMUSG00000095095,0,0,0,0,0,0
ENSMUSG00000060335,0,0,0,0,0,0
ENSMUSG00000082338,0,0,0,0,0,0
ENSMUSG00000061246,0,0,0,0,0,0
ENSMUSG00000108598,0,0,0,0,0,0
ENSMUSG00000080781,0,0,0,0,0,1
ENSMUSG00000088811,0,0,0,0,0,0
ENSMUSG00000081552,0,0,0,0,0,0
ENSMUSG00000070383,0,0,0,0,0,0
ENSMUSG00000069818,0,0,0,0,0,0
ENSMUSG00000070382,0,0,0,0,0,0
ENSMUSG00000061984,0,0,0,0,0,0
ENSMUSG00000081698,0,0,0,0,0,0
ENSMUSG00000108218,0,0,0,0,0,0
ENSMUSG00000121382,0,0,0,0,44,0
ENSMUSG00000072621,0,0,0,0,0,0
ENSMUSG00000121398,277,235,45,280,356,238
ENSMUSG00000083161,0,0,42,68,68,0
ENSMUSG00000121399,124,49,155,27,1,58
ENSMUSG00000081287,0,0,0,0,0,0
ENSMUSG00000121417,0,0,0,0,0,0
ENSMUSG00000092528,0,0,0,0,0,0
ENSMUSG00000121474,20,34,1,0,20,26
ENSMUSG00000082286,0,0,0,0,0,0
ENSMUSG00000121500,150,21,218,1,62,50
ENSMUSG00000086278,0,0,0,0,0,0
ENSMUSG00000121512,0,0,0,0,0,0
ENSMUSG00000070379,0,0,0,0,0,0
ENSMUSG00000070378,0,0,0,0,0,0
ENSMUSG00000070377,0,0,0,0,0,0
ENSMUSG00000083188,0,0,0,0,0,0
ENSMUSG00000121442,0,0,0,0,0,0
ENSMUSG00000081864,0,0,0,0,0,0
ENSMUSG00000070375,0,0,0,0,0,0
ENSMUSG00000081498,0,0,0,0,0,0
ENSMUSG00000070374,0,0,0,0,0,0
ENSMUSG00000082378,0,0,0,0,0,0
ENSMUSG00000119837,0,0,0,1,0,0
ENSMUSG00000083299,0,0,0,0,0,0
ENSMUSG00000063116,0,0,0,0,0,0
ENSMUSG00000054406,0,0,0,0,0,0
ENSMUSG00000058275,0,0,0,0,0,0
ENSMUSG00000083886,0,0,0,0,0,0
ENSMUSG00000018924,0,0,0,0,0,0
ENSMUSG00000082145,1,0,0,1,0,0
ENSMUSG00000018921,447,233,196,148,284,358
ENSMUSG00000082370,0,0,0,0,0,0
ENSMUSG00000080814,0,0,0,0,0,0
ENSMUSG00000060216,1122,1458,1233,934,991,1250
ENSMUSG00000099109,0,0,0,0,0,0
ENSMUSG00000018923,12,64,167,188,58,230
ENSMUSG00000040829,238,35,142,75,71,197
ENSMUSG00000062825,4273,5059,4855,4747,6344,6816
ENSMUSG00002076664,0,0,0,0,0,0
ENSMUSG00000098955,0,0,0,0,0,0
ENSMUSG00000043644,0,40,0,35,0,0
ENSMUSG00000025380,4,0,0,0,0,45
ENSMUSG00000025384,164,150,164,102,46,180
ENSMUSG00000039691,0,42,0,28,53,0
ENSMUSG00000025386,0,0,0,0,0,0
ENSMUSG00000039670,0,0,0,0,65,0
ENSMUSG00000049957,28,382,116,170,48,54
ENSMUSG00000057594,44,67,303,0,70,0
ENSMUSG00000025793,1035,1111,819,365,623,1063
ENSMUSG00000039640,255,11,130,273,269,264
ENSMUSG00000086929,0,0,0,0,40,0
ENSMUSG00000025792,350,342,385,99,235,287
ENSMUSG00000084983,0,0,0,44,0,0
ENSMUSG00000025127,0,0,0,0,0,0
ENSMUSG00000039703,1817,1328,1357,916,1176,1427
ENSMUSG00000086552,0,0,0,0,0,0
ENSMUSG00000047798,0,2,2,44,24,0
ENSMUSG00000020733,169,673,232,312,660,589
ENSMUSG00000015542,0,58,44,0,28,4
ENSMUSG00000056938,56,173,61,50,26,112
ENSMUSG00000120351,0,0,23,0,0,0
ENSMUSG00000120826,230,36,134,50,38,2
ENSMUSG00000065417,70,0,0,0,0,0
ENSMUSG00000084302,0,0,1,0,1,0
ENSMUSG00000036644,1365,788,773,567,552,906
ENSMUSG00000085192,58,0,0,8,91,0
ENSMUSG00000020381,0,0,44,34,16,0
ENSMUSG00000015837,5948,5891,5403,3982,5954,5332
ENSMUSG00000036620,626,506,1100,836,819,310
ENSMUSG00000098474,0,0,0,0,0,0
ENSMUSG00000020377,0,27,0,0,0,0
ENSMUSG00000097887,65,39,0,0,113,16
ENSMUSG00000050567,515,288,785,335,175,508
ENSMUSG00000020368,8194,6484,6668,4852,5720,6468
ENSMUSG00000120045,0,0,0,0,58,0
ENSMUSG00000082545,0,0,0,0,0,0
ENSMUSG00000050087,0,0,0,0,0,0
ENSMUSG00000076450,0,0,0,0,0,0
ENSMUSG00000007850,3840,2660,3485,3703,2836,3673
ENSMUSG00000020375,873,472,670,422,504,490
ENSMUSG00002074926,0,0,0,0,0,0
ENSMUSG00000085564,0,0,0,0,0,0
ENSMUSG00000087080,0,0,0,0,0,0
ENSMUSG00000085902,0,0,0,0,0,0
ENSMUSG00000055072,0,0,0,0,0,0
ENSMUSG00000120210,22,56,72,22,0,0
ENSMUSG00000020716,3789,3551,2975,2999,2835,2343
ENSMUSG00000082304,0,0,0,0,22,0
ENSMUSG00000082529,56,0,0,0,0,42
ENSMUSG00000091523,36,2,120,48,0,63
ENSMUSG00000049612,129,102,59,53,0,325
ENSMUSG00000070354,122,326,75,75,200,306
ENSMUSG00000093938,0,0,0,0,0,15
ENSMUSG00000078771,806,610,908,446,1018,925
ENSMUSG00000017639,149,54,9,70,64,0
ENSMUSG00000064486,0,0,0,0,0,0
ENSMUSG00000087434,0,0,0,0,0,100
ENSMUSG00000088879,0,0,0,0,0,0
ENSMUSG00000077574,0,0,0,0,0,0
ENSMUSG00000086569,0,0,0,0,0,0
ENSMUSG00000084969,0,0,0,0,0,0
ENSMUSG00000065395,0,0,0,0,0,0
ENSMUSG00000065489,0,0,0,0,0,0
ENSMUSG00000086474,0,0,0,0,0,0
ENSMUSG00000065283,0,0,0,0,0,0
ENSMUSG00000018920,1620,2075,2037,1139,2090,1976
ENSMUSG00002075283,52,45,0,0,0,0
ENSMUSG00000080810,0,10,0,10,0,58
ENSMUSG00000033909,522,464,304,246,18,579
ENSMUSG00000033880,5646,4821,5307,4152,4386,5321
ENSMUSG00000025575,846,820,838,668,674,643
ENSMUSG00000017446,1,0,0,38,1,0
ENSMUSG00000086514,0,0,0,0,0,0
ENSMUSG00000087036,68,0,44,0,0,20
ENSMUSG00000033857,129,62,271,34,199,114
ENSMUSG00000017466,2476,4191,3854,2731,2216,2120
ENSMUSG00000076433,132,32,139,0,30,99
ENSMUSG00000034706,0,0,0,34,0,1
ENSMUSG00000010021,0,0,0,0,0,30
ENSMUSG00000000202,0,0,0,0,0,0
ENSMUSG00000034677,0,0,0,0,0,0
ENSMUSG00000051043,54,0,61,142,167,0
ENSMUSG00000034652,3292,2762,4092,2017,2242,3069
ENSMUSG00000083237,0,0,0,0,0,62
ENSMUSG00000063193,3325,2488,4107,2174,2845,3051
ENSMUSG00000083677,222,29,74,69,7,242
ENSMUSG00000058728,0,0,3,0,0,0
ENSMUSG00000034641,3865,5786,3700,2214,2904,1871
ENSMUSG00000044811,1448,1563,1147,1304,887,1660
ENSMUSG00000089753,0,2,3,0,0,2
ENSMUSG00000069609,10,2,3,1,3,5
ENSMUSG00000089722,89,197,192,57,24,224
ENSMUSG00000069607,332,195,236,196,81,335
ENSMUSG00000048498,0,0,0,0,18,0
ENSMUSG00000045980,1021,1065,1561,964,719,717
ENSMUSG00000020734,0,0,0,19,0,0
ENSMUSG00002076450,0,0,0,0,0,0
ENSMUSG00000018861,46,0,44,0,0,38
ENSMUSG00000044788,52,0,35,95,40,0
ENSMUSG00000050201,0,0,0,0,1,0
ENSMUSG00000045288,0,0,0,0,0,0
ENSMUSG00000018862,0,0,0,68,0,0
ENSMUSG00000034586,0,0,0,2,0,0
ENSMUSG00000050910,0,0,0,36,0,0
ENSMUSG00000085072,0,0,0,0,0,0
ENSMUSG00000020732,0,0,0,0,0,30
ENSMUSG00000020871,0,0,0,1,0,0
ENSMUSG00000083465,0,1,2,2,35,1
ENSMUSG00000081270,0,0,78,0,0,0
ENSMUSG00000019590,0,0,0,50,40,0
ENSMUSG00000103469,0,0,0,0,0,0
ENSMUSG00000085297,0,0,0,0,0,0
ENSMUSG00000020681,40,0,0,0,0,0
ENSMUSG00000101605,0,0,0,0,0,0
ENSMUSG00000001901,0,0,0,0,0,0
ENSMUSG00000049354,1387,1566,1529,1101,1248,1033
ENSMUSG00000085033,99,0,30,0,0,3
ENSMUSG00000085255,0,0,0,0,0,0
ENSMUSG00000001983,217,0,12,58,0,0
ENSMUSG00000120843,0,0,0,0,0,0
ENSMUSG00000020700,609,823,691,480,614,740
ENSMUSG00000085229,0,1,4,44,28,0
ENSMUSG00000121066,0,0,0,0,0,0
ENSMUSG00000040699,375,251,289,161,286,414
ENSMUSG00000075480,0,0,0,0,0,0
ENSMUSG00000069631,285,537,263,196,254,173
ENSMUSG00002076211,0,0,0,0,0,0
ENSMUSG00000078622,1176,484,760,628,1110,894
ENSMUSG00000020705,1403,839,964,636,605,576
ENSMUSG00000020706,411,602,902,513,266,540
ENSMUSG00000020708,364,289,610,295,361,375
ENSMUSG00000065162,0,0,0,0,19,0
ENSMUSG00000078619,855,423,551,279,540,423
ENSMUSG00000020712,0,0,0,0,0,0
ENSMUSG00000020713,0,0,0,0,0,0
ENSMUSG00000040592,0,0,0,0,0,0
ENSMUSG00000001027,0,0,0,74,0,0
ENSMUSG00000009210,0,0,1,22,0,0
ENSMUSG00000001029,46,0,26,0,0,34
ENSMUSG00000087050,28,0,0,0,98,0
ENSMUSG00000020834,0,0,86,0,0,0
ENSMUSG00000061981,825,743,773,727,411,775
ENSMUSG00000120348,0,0,0,0,0,50
ENSMUSG00000065401,0,20,0,0,0,0
ENSMUSG00000118991,0,0,0,0,0,0
ENSMUSG00000118889,0,0,0,0,0,0
ENSMUSG00000020832,18,152,418,40,217,118
ENSMUSG00000037750,513,149,323,316,212,153
ENSMUSG00000060727,0,0,46,0,0,0
ENSMUSG00000017386,32,12,0,0,0,55
ENSMUSG00000017405,185,0,12,56,0,130
ENSMUSG00000019437,0,0,30,0,19,0
ENSMUSG00000099101,0,0,0,0,0,0
ENSMUSG00000058546,265,351,386,285,100,229
ENSMUSG00000064540,0,0,0,0,0,0
ENSMUSG00000077625,0,0,0,0,0,0
ENSMUSG00000065676,0,0,0,1,0,0
ENSMUSG00000002059,110,43,88,0,52,76
ENSMUSG00000044122,10,0,0,47,0,0
ENSMUSG00000002052,2006,1716,1145,1092,1340,1888
ENSMUSG00000010277,5773,4495,5899,3719,5079,4872
ENSMUSG00000086586,0,0,0,1,13,30
ENSMUSG00000037593,86,0,16,57,8,51
ENSMUSG00000087295,0,0,0,0,0,0
ENSMUSG00000002055,1003,235,245,632,474,346
ENSMUSG00000017390,177,335,504,112,228,168
ENSMUSG00000041958,909,586,701,404,352,223
ENSMUSG00000002058,134,388,159,305,125,204
ENSMUSG00000002057,0,0,0,0,0,0
ENSMUSG00000085747,0,0,0,0,0,0
ENSMUSG00000001095,0,0,0,0,0,0
ENSMUSG00000086380,0,0,0,0,0,0
ENSMUSG00000002064,77,302,170,10,56,22
ENSMUSG00000081835,0,0,1,0,0,0
ENSMUSG00000025169,106,40,48,0,0,104
ENSMUSG00000039307,24,2,0,0,83,0
ENSMUSG00000039294,576,255,574,360,131,286
ENSMUSG00000000056,315,188,353,472,421,169
ENSMUSG00000039275,1125,693,550,454,536,777
ENSMUSG00000025173,587,274,416,148,163,899
ENSMUSG00000098981,0,0,0,0,0,0
ENSMUSG00000083155,0,0,0,0,0,0
ENSMUSG00000039253,82,120,104,1,60,118
ENSMUSG00000025175,0,0,0,0,0,0
ENSMUSG00000039238,112,0,0,48,38,136
ENSMUSG00000025170,0,0,0,0,0,0
ENSMUSG00000085979,0,0,0,0,0,0
ENSMUSG00000085803,0,0,0,0,66,0
ENSMUSG00000084081,50,0,0,0,56,0
ENSMUSG00000051650,0,0,0,0,0,0
ENSMUSG00000082576,0,0,1,0,0,0
ENSMUSG00000098650,0,0,0,0,0,0
ENSMUSG00000092455,0,0,0,0,88,62
ENSMUSG00002074900,61,13,20,56,0,0
ENSMUSG00000092626,0,22,0,0,0,0
ENSMUSG00000065869,0,0,0,0,0,0
ENSMUSG00000051355,129,46,42,46,131,58
ENSMUSG00000007739,715,852,1231,598,1076,1071
ENSMUSG00000003934,0,0,0,0,0,0
ENSMUSG00000020857,0,0,0,1,0,0
ENSMUSG00000037601,83,0,113,126,75,92
ENSMUSG00000081604,19,16,4,27,8,20
ENSMUSG00000086003,0,0,0,0,0,18
ENSMUSG00000120459,0,0,0,0,0,0
ENSMUSG00000037573,44,126,0,150,125,251
ENSMUSG00000044177,4,24,1,0,0,0
ENSMUSG00000094091,0,16,58,24,54,0
ENSMUSG00000020863,2223,1242,2157,1587,1614,1053
ENSMUSG00000020864,1204,955,1026,904,932,965
ENSMUSG00000020865,994,958,837,812,1074,1310
ENSMUSG00000020866,0,0,1,27,0,0
ENSMUSG00000086490,0,0,0,11,0,0
ENSMUSG00000020548,0,0,0,30,0,0
ENSMUSG00000085162,2,0,0,0,0,0
ENSMUSG00000054079,344,110,224,99,60,252
ENSMUSG00000059474,893,936,1299,323,306,829
ENSMUSG00000091228,0,0,0,0,0,0
ENSMUSG00000034793,460,178,295,73,94,124
ENSMUSG00000008855,490,602,630,703,361,403
ENSMUSG00000098863,0,0,0,0,0,0
ENSMUSG00000034773,353,132,67,261,62,296
ENSMUSG00000034768,0,0,0,0,0,0
ENSMUSG00000034757,298,415,336,146,330,246
ENSMUSG00000059995,267,392,464,205,99,368
ENSMUSG00000020923,785,798,729,754,815,814
ENSMUSG00000120603,0,48,0,0,0,0
ENSMUSG00000006574,0,0,0,0,0,0
ENSMUSG00000087330,0,0,0,0,0,0
ENSMUSG00000006575,0,0,0,0,0,38
ENSMUSG00000018677,220,246,281,306,431,433
ENSMUSG00000098774,0,0,0,0,0,0
ENSMUSG00000120765,0,0,0,0,0,0
ENSMUSG00000120705,0,24,0,63,0,45
ENSMUSG00000034708,11783,11586,12324,8195,8175,9131
ENSMUSG00000034685,0,0,0,0,36,0
ENSMUSG00000034664,0,0,0,40,0,0
ENSMUSG00002076051,0,0,0,0,0,0
ENSMUSG00000034621,1267,779,1043,396,812,1089
ENSMUSG00000082487,0,0,0,0,0,0
ENSMUSG00000081677,0,56,0,0,0,0
ENSMUSG00000065657,0,0,0,0,0,0
ENSMUSG00000078640,0,0,0,0,0,0
ENSMUSG00000050288,0,0,0,0,0,0
ENSMUSG00000086105,0,0,0,0,0,0
ENSMUSG00000086283,0,0,0,0,0,0
ENSMUSG00000080992,0,0,0,1,0,0
ENSMUSG00002076487,0,0,0,0,0,0
ENSMUSG00000051455,0,58,38,0,0,0
ENSMUSG00000084375,0,0,0,0,0,0
ENSMUSG00000086162,0,0,0,0,0,0
ENSMUSG00000020926,0,0,0,19,0,0
ENSMUSG00000034520,0,0,0,0,0,0
ENSMUSG00000064788,0,0,0,0,0,0
ENSMUSG00000086588,0,0,0,0,0,0
ENSMUSG00000085336,0,0,0,22,0,0
ENSMUSG00000110653,0,0,0,0,0,0
ENSMUSG00000069588,0,0,0,0,0,0
ENSMUSG00000085419,0,0,0,0,0,0
ENSMUSG00000070337,60,0,0,48,0,0
ENSMUSG00000038485,583,569,523,271,30,343
ENSMUSG00000121148,0,0,0,1,0,0
ENSMUSG00000049807,129,100,296,103,107,193
ENSMUSG00000047988,0,0,34,55,48,0
ENSMUSG00000038453,0,0,0,114,0,48
ENSMUSG00000087042,0,0,0,0,0,0
ENSMUSG00000085860,0,0,0,5,0,0
ENSMUSG00000043439,0,0,0,0,0,0
ENSMUSG00000085586,59,123,400,72,230,340
ENSMUSG00002075001,0,0,0,0,0,0
ENSMUSG00000038437,886,2052,1078,822,1113,1361
ENSMUSG00000098881,0,0,0,0,0,0
ENSMUSG00000078695,26,69,141,92,0,77
ENSMUSG00000018537,59,1,149,47,2,147
ENSMUSG00000069744,297,287,209,375,141,114
ENSMUSG00002076024,0,0,0,0,0,0
ENSMUSG00000082148,0,0,56,16,0,0
ENSMUSG00000042709,215,53,125,100,237,190
ENSMUSG00000018415,294,310,487,221,351,385
ENSMUSG00000083412,0,0,0,0,0,0
ENSMUSG00000084249,0,0,0,0,0,0
ENSMUSG00000020537,265,357,285,269,101,189
ENSMUSG00000121577,0,0,0,0,0,0
ENSMUSG00000020383,1,0,0,0,0,0
ENSMUSG00000084373,0,0,0,0,0,0
ENSMUSG00000020380,543,1114,1006,286,688,849
ENSMUSG00002075965,0,0,0,0,0,0
ENSMUSG00000036117,0,0,0,0,0,0
ENSMUSG00000086595,0,0,0,0,0,0
ENSMUSG00000083986,0,0,0,0,0,0
ENSMUSG00000099153,0,0,0,0,0,0
ENSMUSG00000120213,0,0,0,0,0,0
ENSMUSG00000018899,868,1059,957,384,273,732
ENSMUSG00000091191,198,254,181,88,195,76
ENSMUSG00000081769,15,0,0,76,0,42
ENSMUSG00000018900,52,186,64,0,35,204
ENSMUSG00000082271,0,0,1,1,0,0
ENSMUSG00000082380,0,0,0,0,0,0
ENSMUSG00000118395,0,0,0,0,0,0
ENSMUSG00000121064,0,0,0,0,0,0
ENSMUSG00000020359,924,364,535,308,589,556
ENSMUSG00000020358,1588,788,622,738,896,790
ENSMUSG00000001056,53,52,243,0,141,182
ENSMUSG00000001054,237,195,242,135,189,225
ENSMUSG00000001053,0,0,7,45,0,44
ENSMUSG00000052563,111,0,77,91,0,0
ENSMUSG00000007777,48,104,180,0,0,0
ENSMUSG00000036391,1410,1030,1177,1237,1147,1561
ENSMUSG00000119011,0,22,2,0,38,101
ENSMUSG00000020386,482,319,449,140,474,510
ENSMUSG00000020387,771,523,399,356,344,669
ENSMUSG00000110618,0,0,0,0,0,1
ENSMUSG00000093325,0,0,0,0,0,0
ENSMUSG00000020392,383,236,1140,314,308,379
ENSMUSG00000020390,1088,793,889,337,803,1036
ENSMUSG00000086493,0,0,0,2,32,0
ENSMUSG00000084800,0,0,40,0,0,0
ENSMUSG00000086199,103,34,0,79,160,23
ENSMUSG00000093278,87,0,16,0,0,0
ENSMUSG00000085514,0,0,0,0,0,0
ENSMUSG00002076069,0,0,0,0,13,0
ENSMUSG00000087013,0,0,0,0,17,0
ENSMUSG00000000093,0,0,0,0,0,0
ENSMUSG00000069785,0,0,0,0,0,0
ENSMUSG00000000094,0,0,0,0,1,0
ENSMUSG00000081632,0,0,0,0,0,0
ENSMUSG00000010080,0,0,0,0,0,0
ENSMUSG00000039110,0,0,0,0,0,0
ENSMUSG00000039096,86,49,195,107,0,22
ENSMUSG00000076435,140,82,209,38,58,0
ENSMUSG00000039084,0,0,0,0,0,0
ENSMUSG00000082945,0,0,0,53,0,0
ENSMUSG00000020869,1638,1762,2112,898,1275,2511
ENSMUSG00000039055,155,214,135,44,243,81
ENSMUSG00000024414,16,178,226,159,177,44
ENSMUSG00000020868,558,455,493,478,373,451
ENSMUSG00000085051,0,0,0,0,0,26
ENSMUSG00000056008,0,0,0,0,0,0
ENSMUSG00000020870,0,0,0,0,0,0
ENSMUSG00000075611,48,98,116,18,0,28
ENSMUSG00000075610,0,0,0,0,0,0
ENSMUSG00000083227,0,0,0,0,0,0
ENSMUSG00000081478,0,0,0,0,0,0
ENSMUSG00000020703,0,0,0,0,0,0
ENSMUSG00000109297,0,0,0,0,0,0
ENSMUSG00000084996,0,0,0,0,0,0
ENSMUSG00000035385,100,342,128,76,303,255
ENSMUSG00000035373,0,0,0,0,0,1
ENSMUSG00000020676,0,0,0,0,0,0
ENSMUSG00000035352,0,0,0,0,0,0
ENSMUSG00000081852,0,0,0,0,0,0
ENSMUSG00000005267,263,247,240,161,147,128
ENSMUSG00000084020,0,1,3,1,0,0
ENSMUSG00000047342,16,0,0,0,0,0
ENSMUSG00000086674,0,0,0,0,0,0
ENSMUSG00000064692,0,0,0,0,0,0
ENSMUSG00000020469,0,0,0,0,0,0
ENSMUSG00000041798,0,0,0,19,0,0
ENSMUSG00000084819,0,0,0,0,0,0
ENSMUSG00000002741,1103,871,996,445,754,793
ENSMUSG00000053838,511,152,597,315,612,658
ENSMUSG00000083022,125,42,0,2,65,0
ENSMUSG00000083209,0,0,0,44,0,0
ENSMUSG00000020447,0,0,0,36,0,0
ENSMUSG00000081153,0,0,0,0,0,0
ENSMUSG00000004393,494,111,291,321,366,220
ENSMUSG00000004394,475,167,262,224,302,346
ENSMUSG00002076960,0,0,0,0,0,0
ENSMUSG00000020456,2912,2015,3483,1149,1606,1801
ENSMUSG00000041164,1601,2331,2905,1778,1334,1959
ENSMUSG00000098516,0,0,0,0,0,0
ENSMUSG00000071866,3962,2194,2793,2151,4140,3034
ENSMUSG00000041126,0,77,74,63,0,72
ENSMUSG00000079988,1,0,0,0,0,0
ENSMUSG00000083693,0,0,44,0,0,0
ENSMUSG00000084280,0,0,0,0,0,0
ENSMUSG00000094483,3107,2332,3044,1804,2125,2470
ENSMUSG00000092885,0,0,0,0,0,0
ENSMUSG00000086839,0,0,46,18,0,3
ENSMUSG00000020437,2213,1694,1513,1774,1260,1989
ENSMUSG00000085156,233,110,36,167,0,260
ENSMUSG00000064513,0,0,0,0,0,0
ENSMUSG00000088688,0,0,0,0,0,0
ENSMUSG00000084231,28,8,0,0,0,0
ENSMUSG00000034354,1175,1081,941,927,602,939
ENSMUSG00000056288,0,0,0,0,0,0
ENSMUSG00000020412,851,901,1269,850,992,1184
ENSMUSG00000059534,100,216,152,209,76,50
ENSMUSG00000009076,0,46,36,68,0,42
ENSMUSG00000009075,0,0,0,0,0,0
ENSMUSG00000082049,0,0,0,0,0,0
ENSMUSG00000079890,0,0,0,0,0,0
ENSMUSG00000108605,0,0,0,0,0,0
ENSMUSG00000085143,0,0,0,0,0,0
ENSMUSG00000038909,1260,948,1250,708,772,1091
ENSMUSG00000020297,0,0,0,0,0,0
ENSMUSG00000086386,0,0,0,0,0,0
ENSMUSG00000081613,0,0,1,0,0,0
ENSMUSG00000020279,0,0,0,0,0,0
ENSMUSG00000040767,72,42,0,69,0,0
ENSMUSG00000020282,0,0,0,46,0,0
ENSMUSG00000020287,31,0,53,54,18,12
ENSMUSG00000020393,435,214,347,219,218,310
ENSMUSG00000064632,0,0,0,0,0,0
ENSMUSG00000118486,0,0,0,0,0,0
ENSMUSG00000041961,240,137,211,120,103,122
ENSMUSG00000120142,22,0,0,0,0,0
ENSMUSG00000092727,0,0,0,0,0,0
ENSMUSG00000119033,0,0,0,0,0,0
ENSMUSG00000120312,0,0,48,0,64,0
ENSMUSG00000020898,670,211,170,255,184,541
ENSMUSG00000020897,83,108,369,212,228,201
ENSMUSG00000072809,0,94,46,0,54,30
ENSMUSG00000045176,0,0,48,0,0,0
ENSMUSG00000121012,0,76,0,0,0,0
ENSMUSG00000020895,0,70,0,0,0,0
ENSMUSG00000064899,0,0,1,0,0,0
ENSMUSG00000084069,0,0,0,0,0,0
ENSMUSG00002076525,0,0,0,0,0,0
ENSMUSG00000020894,572,566,787,824,786,574
ENSMUSG00000020893,399,457,358,264,179,164
ENSMUSG00000097386,0,0,0,0,0,0
ENSMUSG00000023781,0,0,0,5,0,0
ENSMUSG00000020892,0,0,0,1,0,0
ENSMUSG00000032807,0,0,0,0,0,0
ENSMUSG00000020891,2,0,0,0,0,0
ENSMUSG00000020890,0,0,0,0,0,51
ENSMUSG00000089438,0,0,0,0,0,0
ENSMUSG00000087003,0,0,0,0,0,0
ENSMUSG00000032782,52,84,264,83,6,4
ENSMUSG00000049299,421,436,1009,234,436,299
ENSMUSG00000018470,0,0,0,0,0,78
ENSMUSG00000086900,0,0,0,0,0,0
ENSMUSG00000043419,0,66,0,50,106,0
ENSMUSG00000018474,1261,1204,1278,956,1142,1322
ENSMUSG00000087881,106,100,22,100,36,136
ENSMUSG00000044795,41,80,60,0,20,27
ENSMUSG00000059278,20,32,100,0,0,23
ENSMUSG00000045377,54,10,0,66,0,0
ENSMUSG00000018476,485,261,178,396,82,210
ENSMUSG00000085178,0,0,0,1,0,0
ENSMUSG00000120486,0,0,0,0,0,0
ENSMUSG00000120114,0,0,0,0,0,0
ENSMUSG00000120677,0,0,0,0,0,0
ENSMUSG00000120480,0,0,0,0,0,0
ENSMUSG00000086591,0,0,0,0,0,0
ENSMUSG00002076081,0,0,0,0,0,0
ENSMUSG00000000805,0,0,0,0,0,0
ENSMUSG00000000804,833,1144,850,475,692,763
ENSMUSG00000082917,4,38,0,0,0,0
ENSMUSG00000083876,0,0,0,8,0,0
ENSMUSG00000082806,58,0,0,102,0,0
ENSMUSG00000119257,0,0,0,0,0,0
ENSMUSG00000018479,0,0,0,0,0,0
ENSMUSG00000018481,1095,754,827,471,629,663
ENSMUSG00000080791,202,54,34,0,0,0
ENSMUSG00000085628,0,0,0,0,26,0
ENSMUSG00002075649,0,0,0,0,0,0
ENSMUSG00000120855,0,0,0,0,0,0
